ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
2:21,"to be specifc, for key iteration, start with ColumnFamilyStore.getKeyR…",CASSANDRA-193,"to be specifc, for key iteration, start with ColumnFamilyStore.getKeyRange.
for the hashing, look at StorageProxy.strongRead -- frst it sends a ""digest"" message to  the non-primary nodes; this computes a hash, and if there is a mismatch then it does a  repair step in the catch block.
",,Architectural design configuration,5:1464 - 5:1750,1,arjan
2:219,jbellis,CASSANDRA-193,jbellis,,Comment,5:1754 - 5:1760,1,arjan
2:22,IRC: i am considering storing the hashes for an SSTable in another SST…,CASSANDRA-193,IRC: i am considering storing the hashes for an SSTable in another SSTable,,Architectural component behavior and structure,5:1763 - 5:1836,1,arjan
2:23,to  prevent them from being recalculated,CASSANDRA-193,to  prevent them from being recalculated,,Architectural solution benefits and drawbacks,5:1839 - 5:1878,1,arjan
2:25,If it were useful to have the per-sstable hashes precalculated,CASSANDRA-193,If it were useful to have the per-sstable hashes precalculated,,Architectural solution benefits and drawbacks,5:1881 - 5:1942,1,arjan
2:24,we could keep them in the  SSTable itself (with the appropriate format…,CASSANDRA-193,we could keep them in the  SSTable itself (with the appropriate format change).,,Architectural component behavior and structure,5:1945 - 5:2023,1,arjan
2:26,"The problem is, that we need to hash  the entire row, which means merg…",CASSANDRA-193,"The problem is, that we need to hash  the entire row, which means merging columns from multiple sstables,",,Architectural component behavior and structure,5:2025 - 5:2129,1,arjan
2:27,which means no per-  sstable hash will be useful.,CASSANDRA-193,which means no per-  sstable hash will be useful.,,Architectural solution benefits and drawbacks,5:2131 - 5:2179,1,arjan
2:220,stuhood,CASSANDRA-193,stuhood,,Comment,5:2243 - 5:2249,1,arjan
2:28,i am considering storing the hashes for an SSTable in another SSTable,CASSANDRA-193, i am considering storing the hashes for an SSTable in another SSTable,,Architectural component behavior and structure,5:2258 - 5:2327,1,arjan
2:29,to prevent them from being recalculated,CASSANDRA-193,to prevent them from being recalculated,,Architectural solution benefits and drawbacks,5:2331 - 5:2369,1,arjan
2:30,this would waste a  ton of CPU time hashing something that we may neve…,CASSANDRA-193, this would waste a  ton of CPU time hashing something that we may never need.,,Architectural tactics,5:2401 - 5:2478,1,arjan
2:221,stuhood,CASSANDRA-193,stuhood,,Comment,5:2484 - 5:2490,1,arjan
2:31,The current plan is for an AntiEntropyService per table to maintain a…,CASSANDRA-193,The current plan is for an AntiEntropyService per table to maintain a Merkle  Tree per column family,,Architectural design configuration,5:2493 - 5:2592,1,arjan
2:32,"The tree will be implemented as a full, randomized binary tree in memo…",CASSANDRA-193,"The tree will be implemented as a full, randomized binary tree in memory (a ”Treap”:  http://en.wikipedia.org/wiki/Treap ), where every item in the tree represents a range bounded  by the dht.Tokens of its left and right neighbors.",,Architectural design configuration,5:2596 - 5:2826,1,arjan
2:33,"By placing a bound on the total number of  nodes in the tree, we can l…",CASSANDRA-193,"By placing a bound on the total number of  nodes in the tree, we can limit the memory usage.",,Architectural tactics,5:2828 - 5:2919,1,arjan
2:34,We can compact or split ranges in the tree  by removing or adding Toke…,CASSANDRA-193,"We can compact or split ranges in the tree  by removing or adding Tokens. The algorithm for deciding which ranges to compact/split  will be described below.
When a write comes in for a given table, we will place ’invalidation’ operations in a queue for  4
all afected column families. The ExecutorService for the table will read from the queue and  perform the ’invalidations’ as fast as it can. For a given Key/Token, if any column family  tree is marked as ’invalid’, the entire row needs to be read from disk and repaired (at some  point in the future).
An ’invalidation’ operation does a binary search in the Merkle Tree and marks the matching  range as ’invalid’, deleting its hash. We will also take advantage of this step to optimize the  tree: A ”Treap” stores a random priority (P) on each node, and by generating a random P’  and replacing P for a node if P’ < P as we invalidate it, more frequently invalidated ranges  will shift to the top of the tree.
The AEService maintaining the tree for a table will occasionally need to exchange portions  of the tree with other nodes. In order to do this, subtrees that both nodes are interested in  from all CF trees will have to be locked long enough to recalculate all ’invalid’ children, and  then the locks can fow down the tree as progressively smaller ranges are exhanged. Doing  this locking efciently is going to be interesting (aka: I haven’t thought about it).
",,Architectural design configuration,5:2921 - 6:1171,1,arjan
2:35,Implementing the exchange between nodes is blocked by CASSANDRA-242 be…,CASSANDRA-193,"Implementing the exchange between nodes is blocked by CASSANDRA-242 because in order  to align the subtrees on diferent nodes, we need to be able to deterministically split two  ranges.
",,Contextual constraints,6:1172 - 6:1358,1,arjan
2:36,"In order to fll in ’invalid’ ranges in the tree, the MerkleTree will p…",CASSANDRA-193,"In order to fll in ’invalid’ ranges in the tree, the MerkleTree will provide an operation  that builds a list of invalid ranges to be fetched from disk. During this step, we can also  compact/split ranges. Because of our Treap maintenance, frequently invalidated ranges will  be nearer to the top of the tree, and stable ranges will be closer to the bottom. By com-  pacting the deepest N leaves and expanding the shallowest N",,Architectural design configuration,6:1359 - 6:1784,1,arjan
2:37,we can minimize the size of  the ranges that are afected by invalidati…,CASSANDRA-193,"we can minimize the size of  the ranges that are afected by invalidations in the future.
",,Architectural solution benefits and drawbacks,6:1787 - 6:1875,1,arjan
2:38,Given the list of ’invalid’ ranges (and pointers directly to the tree…,CASSANDRA-193,"Given the list of ’invalid’ ranges (and pointers directly to the tree nodes), the AEService  will fetch the ranges from the current MemTable and SSTables for the CF, hash them, and  store the hashes into the relevant nodes. After this operation, we can recursively calculate  hashes for inner nodes.
",,Architectural design configuration,6:1877 - 6:2177,1,arjan
2:222,stuhood,CASSANDRA-193,stuhood,,Comment,6:2409 - 6:2415,1,arjan
2:39,since the tree maintenance is implemented as a separate service,CASSANDRA-193,since the tree maintenance is implemented as a separate service,,Architectural design configuration,6:2431 - 6:2493,1,arjan
2:40,"we  can implement maintaining the tree frst, and then think about how…",CASSANDRA-193,"we  can implement maintaining the tree frst, and then think about how to exchange portions  later.",,Architectural solution benefits and drawbacks,6:2496 - 6:2593,1,arjan
2:223,jbellis,CASSANDRA-193,jbellis,,Comment,6:2599 - 6:2605,1,arjan
2:41,That’s a logical division.,CASSANDRA-193,That’s a logical division.,,Architectural solution benefits and drawbacks,6:2621 - 6:2646,1,arjan
2:42,I’m still a little scared by the performance implications,CASSANDRA-193,I’m still a little scared by the performance implications,,"Architectural solution benefits and drawbacks
Assumptions",6:2649 - 6:2705,2,arjan
2:43,of basically doing mini read-only  compactions to keep the tree accura…,CASSANDRA-193,of basically doing mini read-only  compactions to keep the tree accurate,,Architectural design configuration,6:2707 - 6:2778,1,arjan
2:224,stuhood,CASSANDRA-193,stuhood,,Comment,6:2925 - 6:2931,1,arjan
2:44,"So after a little bit of discussion, we decided to drop the Treap idea…",CASSANDRA-193,"So after a little bit of discussion, we decided to drop the Treap idea, and go with  a B+Tree instead. The Treap would have been slightly faster for invalidations because of  the priority-optimization, but it would be much less memory efcient because of excess inner  5
nodes. Also, the invalidation count can just as easily be represented as a counter on each  leaf node as it could have been by the height of the leaf in the Treap.
",,Trade-offs,6:2934 - 7:165,1,arjan
2:225,jbellis,CASSANDRA-193,jbellis,,Comment,7:170 - 7:176,1,arjan
2:46,The more I think about this the less convinced I am that the partially…,CASSANDRA-193,"The more I think about this the less convinced I am that the partially-invalidated  live tree is going to be worth the overhead of maintaining it (and initializing it on startup).
",,Architectural solution benefits and drawbacks,7:179 - 7:359,1,arjan
2:45,the partially-invalidated  live tree,CASSANDRA-193,the partially-invalidated  live tree,,Architectural design configuration,7:236 - 7:271,1,arjan
2:47,If you instead just create a mini-merkle tree from the frst N keys and…,CASSANDRA-193,"If you instead just create a mini-merkle tree from the frst N keys and exchange that with  the replica nodes, then repeat for the next",,Architectural design configuration,7:360 - 7:493,1,arjan
2:48,you still get a big win on network trafc (which  is the main concern h…,CASSANDRA-193," you still get a big win on network trafc (which  is the main concern here) but you have no startup overhead, no complicated extra main-  tenance to perform on insert, better performance in the worst case and (probably) in the  average case, since you are avoiding random reads in favor of (a potentially greater number  of) streaming reads which assuming a constant workload profle (i.e. the same proportion of  keys being overwritten) is always going to be a win for the streaming case.
",,Trade-offs,7:497 - 7:986,1,arjan
2:49,Implementation detail: you’d want to add an internal message [merkle s…,CASSANDRA-193,"Implementation detail: you’d want to add an internal message [merkle startkey] where  startkey is initially """" and after each iteration you update it to the N’th key _after_ merging  any missing ones.
",,Architectural design configuration,7:987 - 7:1188,1,arjan
2:226,stuhood,CASSANDRA-193,stuhood,,Comment,7:1193 - 7:1199,1,arjan
2:50,There is no need to initialize the tree on startup: it can be done laz…,CASSANDRA-193,"There is no need to initialize the tree on startup: it can be done lazily when  the frst treeexchange requests come in.
",,"Architectural design configuration
Architectural solution benefits and drawbacks",7:1385 - 7:1504,2,arjan
2:51,"Yes, network trafc is important, but the whole point of maintaining th…",CASSANDRA-193,"Yes, network trafc is important, but the whole point of maintaining the tree in memory  is that it prevents us from having to read entire SSTables from disk in order to do repairs  (similar to BloomFilters for random lookups). Any portions of the tree that survive (which  should be large portions, assuming we do invalidations correctly) mean that we can use the  SSTable index to seek() past chunks of the fle.",,Trade-offs,7:1725 - 7:2136,1,arjan
2:52,"* No startup overhead necessary,  * B+Tree invalidations will only inv…",CASSANDRA-193,"* No startup overhead necessary,  * B+Tree invalidations will only involve marking a leaf node invalid: aka, do a lookup and  increment a counter,  * There won’t be any random reads... I’m not sure where you read that: in order to validate  regions of the tree we will be iterating over the keys in the CF in sorted order, skipping  regions that are valid.
",,Architectural solution benefits and drawbacks,7:2407 - 7:2764,1,arjan
